,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
172,화우요 [BL],조미현,BL,"<캄신>, <레트로>의 조미현 작가 신작!!

중문 땅에서 세가 큰 나라는 해서와 옥연 그리고 벼래국이 있다. 
그중 벼래국은 고대 신선이 세운 나라로 신선들이 내린 
세 가지 보물이 벼래국에 있는 한 멸망하지 않는다고 한다. 
실제로 벼래는 중문 땅의 절반을 다스리는 강국이기도 했지만 
지금은 작고 힘없는 나라가 되었다. 

해서국의 젊은 왕은 정복자가 되어 점차 강성해져 
국경을 마주하고 벼래국을 압박하고 있었고 
벼래국에서는 태자 반을 해서국의 볼모로 보낸다.

“벼래국 태자 반이 해서국의 왕을 뵙습니다.”

해서국 대전의 문에서 왕좌의 앞에 이르는 긴 회랑을 걷는 
벼래국 태자 반을 보며 해서의 왕은 벼래의 땅을 얻는 것만큼이나 
태자 반의 마음을 정복하고 싶은데…

꽃과 비의 노래 <화우요> 매주 화요일 업데이트!!",https://page.kakao.com/home?seriesId=54816278,https://dn-img-page.kakao.com/download/resource?kid=cmqTSG/hy41Hz3qyv/Q3FBIaglo4mgRgwkqiM9fK&filename=th2,카카오페이지,"['나라', '태자', '강국', '실제', '작고']"
173,리부트 시스템,"추산, 이수",소년,"서기 2036년,
시공간과 차원이 급작스레 꼬이게 된다.

그로 인한 '공간 균열'이 지구에 '몬스터'를 흘러들어오게 만든 것이다.
몬스터로 인해 점점 황폐해지는 지구, 죽어가는 사람들...
그들은 수많은 연구 끝에 새로운 차원을 찾아냈다.

이 차원에는 게임처럼 '시스템'이 존재한다.

만년 레벨 3에 머무르고 있는 주인공, 이민규.
아카데미 입학 당시에는 천재라 불렸으나... 지금은 레벨업도 못하는 찌질이 취급을 당하고 있다.

그런 그가 '절대자' 시스템을 만나고,

인생이 완전히 달라졌다?!

사랑하는 사람들을 지키기 위해 강해진
돈귀신 민규의 먼치킨 행진기,
즐겁게 감상해 주세요!",https://page.kakao.com/home?seriesId=57706650,https://dn-img-page.kakao.com/download/resource?kid=cNL2j2/hzb7v0kdi9/Su0rXrK3aRkFBKbKqh9q4K&filename=th2,카카오페이지,"['차원', '지구', '몬스터', '시스템', '황폐']"
174,불사무적,디크리시,액션무협,"무림공적의 누명을 쓰고 죽게 된 불사존! 15년 전 명문가의 진고운으로 다시 태어나다!
시중사교주의 음모를 막기위한 그의 활약을 기대하시라!",https://page.kakao.com/home?seriesId=51516006,https://dn-img-page.kakao.com/download/resource?kid=cH7s3A/hyCveZShcq/JnbMQMLRPioEtpemdZdHpK&filename=th2,카카오페이지,"['공적', '누명', '무협', '가의', '명문']"
175,막내 황녀님,"돌대 [악어스튜디오],사하",로판,"마도왕국을 다스리던 대법사.
어느 날 제국의 막내 황녀님으로 태어나다!

""그냥 아기인척 적당히 비위 맞춰줘야겠다.
...그런데 다들 날 너무 좋아하는 거 아냐?""

좋아하다 못해 도대체 가만 놔두질 않는다.
막내 황녀님은 오늘도 피곤하다.",https://page.kakao.com/home?seriesId=54680399,https://dn-img-page.kakao.com/download/resource?kid=fIZhn/hzp2n2bJuh/jjYRqAa1zkK1Im0tUWDS81&filename=th2,카카오페이지,"['대법', '막내', '비위', '아기', '인척']"
176,파멸의 공주님,"한세람,개냥빠",로판,"마왕 카온은 금기를 깨고 죽은 연인을 되살리려 한다.
그러나 마법은 예상을 벗어나 새로운 존재를 만들어내는데.
죽은 연인과 똑같은 외모의 어린 여자 아이.
그러나 영혼은 한국인 여성 '이 은'.

마왕은 실패작인 아이를 죽이려 했으나
죽은 연인의 유언과 관련되었다는 생각에 그대로 공주로 삼고
그렇게 인류 최고의 대마법사 '아셀라'와 마왕 카온의 힘이 섞인 유일무이한 존재
'루 시아나 로드 문 블러드 레인‘이 탄생한다.

하지만 그것은 마왕의 입장이고!
이 은은 무려 복권 1등에 당첨된 날 갑작스럽게 이세계로 떨어진 것이었는데!

""돌려 보내줘! 난 현대에서 행복해질 수 있었다고!""

하지만 왜 점점 이곳이 더 마음에 드는 걸까?
파멸의 예언은 또 뭐지?

비밀이 가득한 세상에서, 
현대에는 없었던 친구와 가족, 우정과 사랑을 만나게 되며
과거의 아픔마저 치유되는 새로운 인생이 펼쳐진다.

""아셀라, 이유를 알려줘.""

우리가 왜 만났는지.",https://page.kakao.com/home?seriesId=57611706,https://dn-img-page.kakao.com/download/resource?kid=dpi2hQ/hzachb0swi/K1BPhQgvFpmpvM0MuK1Rm0&filename=th2,카카오페이지,"['마왕', '현대', '연인', '마법사', '삼고']"
177,왜란종결자,"팀 풍경,이우혁",소년,"전쟁통에 어머니를 잃고 아버지를 찾아나선 은동, 알 수 없는 이유로 사라지기 시작한 혼들을 추적하는 저승사자 태을, 800년간 도를 닦은 호랑이 흑호, 우주 팔계를 통틀어 상대할 자 없는 환수 호유화. 조선이 건국된 지 200년, 후에 임진왜란으로 기록되는 기나긴 전란 속에서 왜란 종결자를 찾아 천기를 바로잡기 위해 분투하는 네 사람의 치열한 싸움이 시작된다.",https://page.kakao.com/home?seriesId=55323218,https://dn-img-page.kakao.com/download/resource?kid=b1sxj5/hyEdifwxpx/M9PtPOKXdFWLYwONjLyaZ1&filename=th2,카카오페이지,"['왜란', '임진왜란', '건국', '기록', '상대']"
178,적국 황제의 노예가 되었습니다,"일타홍,서지하,이정운",로맨스,"조국을 지키려면 적국의 황제를 암살해야 한다.
북방 연의 황제 란은 지혜와 용기, 아름다운 용모를 가진 여인을 공녀로 보내 미인계로 적국의 황제를 함락할 계획을 세우는데......
적국 황제가 원한 여인은 다름 아닌 란이었다. 
오만하고 무도한 사내. 긍지 높은 그녀를 주제도 모르고 감히 탐하는 야만스럽고 어리석은 짐승.
란은 자신의 정체를 숨긴 채 공녀가 되어 직접 적국의 황제 오르한을 암살하기로 한다.",https://page.kakao.com/home?seriesId=55199623,https://dn-img-page.kakao.com/download/resource?kid=fpcep/hyEdmIM5sb/SeHzpZDU21H343VMkuHDok&filename=th2,카카오페이지,"['황제', '공녀', '적국', '암살', '긍지']"
179,사금: 동평백부 넷째 아가씨,"겨울버들잎,이구",로판,"몰락해 가는 백작 댁 넷째 아가씨 강유주, 전생의 원한을 안고 모든 일의 시발점인 15세의 시절로 회귀한다. 
갖은 풍파를 겪고 두 번째 생을 살게 된 그녀는 주변인들의 실체를 간파하고 진정 소중한 사람이 누구인지 깨닫게 된다. 
전생에 범했던 어리석은 실수를 다신 반복하지 않으리라 다짐한 그녀는 소중한 사람들과 자신을 지키기 위해 조금 조금씩 운명을 바꾸어 나가는데…",https://page.kakao.com/home?seriesId=56434062,https://dn-img-page.kakao.com/download/resource?kid=eQjv7/hyQ9UsPfBl/JKVk7UEvIBfC9hBSMKnAk1&filename=th2,카카오페이지,"['전생', '안고', '원한', '유주', '회귀']"
180,영의 기원,"임명,아키라키라",소년,"'지구에 떨어진 외계 무기, 그로 인해 지구는 최대의 위기를 맞이하게 된다….

지극히 평범한 여학생인 류시아. 그러던 어느 날 수수께끼의 전학생이 민혁이 나타나면서 그녀의 평화로운 일상은 점점 비틀려지기 시작한다.
지구 정복을 노리며 끊임없이 나타나는 정체불명의 적들과 갑작스럽게 발현된 초능력… 그 뒤에 숨겨진 음모는 과연?",https://page.kakao.com/home?seriesId=54367994,https://dn-img-page.kakao.com/download/resource?kid=c3smnE/hyATuxrsQy/n8UWKLGAiMZ2C5CjuDLd4K&filename=th2,카카오페이지,"['지구', '맞이', '수수께끼', '시아', '외계']"
181,해피 엔딩까지 한 걸음,벽공우,로맨스,"“부탁이에요. 1년만 기다려주세요!”

혜문병원 3년차 레지던트 비나는 10살 연하 희운에게 고백받다?!
어릴 적부터 알고 지내던 사이인 비나와 희운. 
함께한 시간이 길어 비나의 마음은 더욱 혼란스럽기만 하다. 
그러던 중 비나의 룸메이트인 간호사 선아마저 
대학생 연하 남자친구에게 청혼을 받는데…?!

우리 둘은 좀 위험하지 않니?!
고민이 많은 연상녀와 돌진 연하남의 사랑 이야기!


해피 엔딩까지 한 걸음 ⓒ 벽공우 / 학산문화사",https://page.kakao.com/home?seriesId=56017523,https://dn-img-page.kakao.com/download/resource?kid=cQsxxF/hyVkK06N0B/aMM71tWwUFzIh0aesOAxgK&filename=th2,카카오페이지,"['연하', '학산', '화사', '걸음', '고민']"
182,식욕,레로,소년,"다리 한쪽이 불편한 왕따 소년 도훈은 우연히 같은 반 친구인 민아지가 사람의 육체에너지를 흡수하는 모습을 보게 된다. 그리고 민아지는 그런 도훈이 100년에 한번 나올까 말까하는 엄청난 육체에너지의 소유자‘맛있는 인간＇인 걸 알게 된다. 

'맛있는 인간'의 에너지를 흡수해 자신버리고 엄마를 죽인 아버지에게 복수를 하고 싶은 아지. 계속된 괴롭힘에 살아갈 희망도 의지도 없는 도훈. 

'맛있는 인간'이 20살이 되어야 그제서야 완전한 에너지를 갖게 되기 때문에 민아지는 도훈을 20살이 될 때까지 사육(?)하기로 하고, 도훈도 20살이 되면 아지에게 흡수당하기로 결심한다.

아지는 '맛있는 인간' 도훈을 흡수하고, 복수를 성공할 수 있을 것인가!",https://page.kakao.com/home?seriesId=56658466,https://dn-img-page.kakao.com/download/resource?kid=cZFQlz/hySXGUzmzy/2t542khZVkBUKGSgsJv0s1&filename=th2,카카오페이지,"['에너지', '아지', '흡수', '인간', '결심']"
183,미운 노새 이야기,"Cacti,대삶",로판,"""이게 그 여자의 딸이라고?""

고귀한 아델하이트 여왕의 사생아로서 젖 떼기도 전에 버림받고 
천덕꾸러기 신세로 방치되어 자랐던 소녀 타라는 

어느날 얼굴 한번 본 적 없는 악명 높은 서부의 대마법사 쥬다에게 보내진다.

타라의 후견인이라는 그의 비인간적으로 차가운 아름다움에 그녀는 압도되고,
그와 성의 식구들은 여왕을 혐오하며 조그만 계집아이를 꺼림칙하게 여긴다.

허나, 소녀의 순수하고 애처로운 사랑스러움은 
냉랭한 불사의 마도사의 심장마저 녹여버리는데……

""애교 부리지 마. 여우 같으니라고.""
""왜 자꾸 나한테 여우라고 해요?""

""그 애가 설사 파멸이라해도 상관없어. 나에게 삶과 파멸은 매한가지니까.""

오직 한 소녀에게만 다정한 집착 냉혈 '후견인'과 
상처 많은 조그만 '아가씨'의 힐링 로맨스 판타지.",https://page.kakao.com/home?seriesId=55353673,https://dn-img-page.kakao.com/download/resource?kid=bz4eLQ/hzhOj1oJl9/vnzBdr0fhwgLbPXwksflHK&filename=th2,카카오페이지,"['소녀', '여왕', '타라', '조그만', '쥬다']"
184,만렙 영웅님께서 귀환하신다!,"유도,악마꼬리",소년,"힘없는 골방왕자 데이비,
혼수상태에서 영혼이 빠져나온 그가 도착한 곳은
영웅들의 혼이 모인 거대한 회랑.

천년동안 굴려진, 그가 만렙 영웅님이 되어 귀환하셨다!

기다려라, 모두
제대로 상대해주마!

데이비의 통쾌한 복수극과 왕궁생활기가 지금 시작됩니다!

**********
악마꼬리 작가님의 인기판타지소설<만렙 영웅님께서 귀환하신다!>를 웹툰으로 만나보세요!
**********",https://page.kakao.com/home?seriesId=55775689,https://dn-img-page.kakao.com/download/resource?kid=dgYm24/hzmU2graQi/feRTlPhUPpbgzzdZRdhK2k&filename=th2,카카오페이지,"['영웅', '귀환', '만렙', '골방', '데이']"
185,역천사신,소명태극,액션무협,"현맥으로 정해진 힘이 곧 지위인 세상에서,
소태화는 망가진 현맥으로 가문의 후광조차 받지 못한
열등감 덩어리로 자라난다.

그런 소태화는 유운성 최고 미인과의 혼삿날, 질투에 미친 소태진에게 독살당한다. 
유운성과 멀리 떨어진 어느 대륙에서 갓난아기로 환생한 소태화는,
명의의 손에서 태운이라는 이름으로 자라게 된다.

허나 천독주라는 보물 때문에 사부를 잃게 된 태운은 복수를 다짐하며,
천독주를 빼앗기지 않으려 절벽에 몸을 던졌는데…

눈을 떴더니, 독살 당한 직후 혼삿날이 아닌가!
그 와중에 빼앗기지 않으려 삼킨 보물 천독주와 몸이 동화 되었는데…

과연 소태화는 망가진 현맥을 고치고
모두에게 무시당하던 인생을 고쳐낼 수 있을까?",https://page.kakao.com/home?seriesId=55621949,https://dn-img-page.kakao.com/download/resource?kid=bmgCZX/hyEdhO4yRD/CNoHQ41yOTjS8hCLkpkxR1&filename=th2,카카오페이지,"['태화', '태운', '보물', '독주', '독살']"
186,그 아가씨의 집사님,"첨지,하예지",로판,"소설 <꽃을 들었다>의 서브남주의 주식을 산 서우리는 평소처럼 열심히 정주행을 한 후 여느 때처럼 1인 1 란슬롯을 주장하는 댓글을 남기고 잠이 들었다. 그런데 뭔가 이상하다?! 잠에서 깨어보니 내 ‘최애캐’가 날 “아가씨.”라고 부르며 방긋 웃고 있다!

아무래도 로또를 맞은 게 분명해. 아니면 전생에 우주를 구했던가. 

그런 게 아니면 이런 일이 일어날 리가 없잖아?
기왕 탄 로또, 제대로 써야겠다.
나는 결심했다. `최애캐`의 행복을 최우선으로 하겠다고.",https://page.kakao.com/home?seriesId=55253524,https://dn-img-page.kakao.com/download/resource?kid=70Sy0/hyZ8DwpD6p/feOoEyUjvDZPfw8pQeOEK1&filename=th2,카카오페이지,"['로또', '애캐', '방긋', '아가씨', '란슬롯']"
187,"사실, 그들은 오직 그녀만을 기억하고 있었습니다","신이호,류희온",드라마,"“떠나겠습니다.”
“이렇게 갑자기 고향으로 돌아가면, 전우들이 아쉬워 할 텐데?”
“기반 하나 없는 평민 기사를 기억할 이는 아무도 없을 겁니다.”

전쟁이 끝나고, 평민 출신의 기사 ‘클라렌스 홀턴’은
전쟁의 승리 후 자신이 받을 수 있는 약속된 명예와 행복을 마다한 채
모든 걸 내려놓고 홀연히 떠나게 된다.

하지만.

“대체, 클라렌스는 어디로 갔단 말입니까!”

아무도 자신을 기억하지 못할 거라는 그녀의 예상과는 달리,
그녀가 떠났다는 소식에 제국의 황태자도, 과묵한 기사 단장도,
천재 마법사도, 신전의 사제까지 일어섰다.

그리고 사라진 그녀를 향한 추격전!
클라렌스에게 찾아올 네 명의 행복을 기다리는 힐링 로맨스 판타지!

==============================

[표지 및 타이틀 로고 디자인] 디자인그룹 헌드레드",https://page.kakao.com/home?seriesId=55011578,https://dn-img-page.kakao.com/download/resource?kid=MRMOd/hzwBlXZLiP/eTzghsa3aOIgdQM0YQUnHK&filename=th2,카카오페이지,"['기사', '행복', '아무', '기억', '클라렌스']"
188,흡혈고딩 피만두 시즌2~시즌3,탐이부,드라마,"100년 동안 다니던 정든 생활고를 떠나 마야고로 전학간 피만두!
좀 더 효율적으로 피주머니들(?)에게 접근하기 위해 피부색과 머리색을 바꾸고 나타났다!
만두의 정체를 모르는 마야고 일진들은 괜히 시비를 걸었다 번번히 당하기만 하고,
급기야 일진 보스가 피만두를 잡겠다며 계획을 세우지만 결과는 과연....",https://page.kakao.com/home?seriesId=49450403,https://dn-img-page.kakao.com/download/resource?kid=bI2oXy/hymrfHMX7g/6CXgR0FW9q5mf1icPZBDJ0&filename=th2,카카오페이지,"['마야', '만두', '드라마', '머리', '생활고']"
