,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
527,독신마법사 기숙아파트,재윤 / 기르답,"스토리, 로맨스","외교부 문관이 되어 상경한 평범한 아가씨 랑세는 어쩔 수 없는 사정으로 독신 마법사 기숙 아파트에 살게 된다.
사고뭉치지만 순수하고 선한 마법사들과정이 넘치는 공무원 랑세의 시끌벅적한 하루하루!",https://comic.naver.com/webtoon/list?titleId=776143&amp;weekday=sun,https://shared-comic.pstatic.net/thumb/webtoon/776143/thumbnail/thumbnail_IMAG06_f165c8a3-69be-4621-a56b-e39b9c0c7241.jpg,네이버 웹툰,"['마법사', '문관', '기숙', '독신', '로맨스']"
528,"구해줘, 호구!",기천,"스토리, 로맨스","세상에서 착한 게 제일 싫은 준영은 '자타공인 청정호구' 산호가 자꾸 거슬린다. 
취향이 없고 흐릿~한 것도, 맨날 손해 보고 사는 것도 마음에 안 드는데...
산호의 목숨을 살리려면 이 순둥이를 나쁜 남자로 변화시켜야만 한다고?!
사람 속 긁는 건 타고난 준영이지만, 이렇게까지 해도 되는 거야?",https://comic.naver.com/webtoon/list?titleId=785812&amp;weekday=sun,https://shared-comic.pstatic.net/thumb/webtoon/785812/thumbnail/thumbnail_IMAG06_15341bb6-be4c-400c-b16a-79505ce0cf0d.jpg,네이버 웹툰,"['준영', '호의', '흐릿', '둥이', '마음']"
529,제타,하지,"스토리, 스릴러","극심한 슬럼프에 안드로이드 '제타'의 그림을 표절해버린 금세기 최고의 천재 화가 '최후람'.
그 사실을 숨기려는 최후람과 파헤치려는 제타의 피튀기는 4주 간의 미술제가 시작된다!
인간 이하의 인간과 인간 이상의 안드로이드가 보여주는 아이러니. 과연 최후의 승자는 누가 될 것인가?",https://comic.naver.com/webtoon/list?titleId=773067&amp;weekday=sun,https://shared-comic.pstatic.net/thumb/webtoon/773067/thumbnail/thumbnail_IMAG06_24829b0d-3db4-4071-8b90-3344bafd8ea4.jpg,네이버 웹툰,"['최후', '금세기', '최고', '표절', '화가']"
530,다시 또 봄,이힝,"스토리, 감성","미움받는 게 싫어서 거절을 잘 못하는 소심한 봄이는 할머니에게 고민을 털어놓으며 스트레스를 풀곤 한다. 
그러던 어느날 며칠간 여행을 떠난 할머니는 정신을 차려보니 손녀 봄이의 몸으로 깨어나고 마는데...
말투도, 행동도 전과는 180도 달라진 씩씩한 할머니는 손녀인 봄이 대신에 학교에서 무사히 적응할 수 있을까?
&lt;참치와 돌고래&gt;,&lt;같은 도장&gt; 이힝 작가의 신작!",https://comic.naver.com/webtoon/list?titleId=777221&amp;weekday=sun,https://shared-comic.pstatic.net/thumb/webtoon/777221/thumbnail/thumbnail_IMAG06_1bff938f-d0b4-4e6e-8e54-33afb02ce8f5.jpg,네이버 웹툰,"['할머니', '말투', '대신', '며칠', '손녀']"
531,짝사랑의 유서,군밤,"스토리, 로맨스","민결은 단골카페 사장님의 동생인 태은을 1년동안 짝사랑 하던 중, 태은에게서 편지 하나를 전해달라는 부탁을 받는다. 알고 보니 그 편지는 유서. 작년에 친구의 죽음을 겪은 민결은 고민 끝에 도움이 되길 바라는 마음으로 태은에게 들이대기로 결심하는데..",https://comic.naver.com/webtoon/list?titleId=776096&amp;weekday=sun,https://shared-comic.pstatic.net/thumb/webtoon/776096/thumbnail/thumbnail_IMAG06_b43d8fef-6a84-4c80-b897-3fe625de6b02.jpg,네이버 웹툰,"['편지', '사장', '유서', '친구', '카페']"
532,패션쇼,로커8,"스토리, 드라마","​세상에 찌든 수학교사, 남극에게는 사실 독특한 취미가 있다.
그런데, 그보다 더 독특한 제자 ‘우주’가 나타난다.

“선생님, 변태에요?”

취미를 들켜 버린 남극에게 우주는 한 가지 제안을 하는데...
이건 X라이다!! 또X이!!!!!",https://comic.naver.com/webtoon/list?titleId=779354&amp;weekday=sun,https://shared-comic.pstatic.net/thumb/webtoon/779354/thumbnail/thumbnail_IMAG06_95b84c54-6370-4042-9fc3-2493e7307332.jpg,네이버 웹툰,"['취미', '남극', '우주', '변태', '선생님']"
533,DARK MOON: 달의 제단,HYBE,"스토리, 판타지","누구도 사랑할 수 없는 뱀파이어와 한 명밖에 사랑할 수 없는 늑대인간.
리버필드 지역의 양대 산맥인 두 학교의 최고 인기남 그룹인 그들 앞에 정체를 알 수 없는 한 여학생이 전학오고, 끔찍한 사건들이 일어나기 시작한다.
상대의 소행이라고 생각한 뱀파이어와 늑대인간 소년들은 서로를 향해 경계심을 드러내지만, 동시에 수상한 전학생 수하에게 알 수 없는 강렬한 끌림을 느끼며 점차 빠져들기 시작한다.
전생부터 이어져온 거대한 운명으로 얽힌 소년들과 소녀, 정체가 하나둘 밝혀지며 이들의 세계는 완전히 뒤집히기 시작하는데...
""내가 널 믿는다는걸 믿을 때, 네가 너 스스로를 믿을 때. 그땐 꼭 내 목을 물어줘.""
연결을 통해 발견하고 성장하는 소년들의 대서사시.",https://comic.naver.com/webtoon/list?titleId=786973&amp;weekday=sun,https://shared-comic.pstatic.net/thumb/webtoon/786973/thumbnail/thumbnail_IMAG06_faf3fbed-eb30-464a-9287-b7b5b7181bb5.jpg,네이버 웹툰,"['시작', '늑대', '뱀파이어', '인간', '정체']"
534,헬스 시궁창인생 고등학교,"
							붉은코끼리","에피소드, 개그",진성 헬창 김수컷은 헬스시궁창 고등학교에 입학시험을 치르러 갔다.그런데 학교 입구부터 가파른 언덕길에 등교생들은 어깨에 자신이 하루동안 마실 물을 이고 워킹런지로 길을 오르고 있었다.김수컷은 흥분했다. 이것이 내가 원하던 학교라고...!,https://comic.naver.com/webtoon/list?titleId=784820&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/784820/thumbnail/thumbnail_IMAG06_8e5ec5cd-0b61-44fb-bbc1-7ca02bd4976c.jpg,네이버 웹툰,"['고등학교', '개그', '시궁창', '입학시험', '진성']"
535,해일로의 아침,"
							박장고 / 이우","스토리, 스포츠",‘코로나 종식 이후에는 행복한 삶이 올까?’우환을 극복하기 위해 교통비마저도 아끼려 지난 1년 동안 10km 거리를 뛰어서 등교했던 해일로. 사서 고생한 달리기가 2023년 코로나 종식 기념 마라톤 대회에서 빛을 발하며 희망을 전파한다.,https://comic.naver.com/webtoon/list?titleId=784818&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/784818/thumbnail/thumbnail_IMAG06_3c737a3d-b633-4a78-b78c-50a926b6ce1c.jpg,네이버 웹툰,"['거리', '극복', '기념', '대회', '마라톤']"
536,선배는 남자아이,"
							pom","스토리, 로맨스","하나오카 마코토는 귀여운 것을 아주 좋아하는 남자 아이.어느 날, 마코토는 자신을 여자라고 착각하고 있는 여자 후배 사키에게 고백을 받는다.거기에서 마코토는 자신이 남자인 것을 밝히지만 사키는 포기하지 않는다.그 후에 마코토에 대해 특별한 감정을 품고 있는 류지와 3명 사이에서의 아련한 감정이 생겨난다.",https://comic.naver.com/webtoon/list?titleId=790879&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/790879/thumbnail/thumbnail_IMAG06_17b48085-a45a-4c04-b1e7-b90967416213.jpg,네이버 웹툰,"['마코토', '남자', '착각', '후배', '고백']"
537,퇴마록,"
							운 / 이협 / 이우혁","스토리, 액션","대한민국에 신드롬을 일으키며 판매 누적부수 1,000만부 이상을 기록한 대작 판타지를 이제 웹툰으로 만난다.물귀신에게 동생을 잃고 귀신과 싸우기 위해 태극기공을 수련하게 되는 현암.미지의 악령으로부터 친구의 딸을 구하지 못해 고행의 길을 걷는 사제를 택한 박신부.해동밀교의 유일한 생존자로 밀교 5대 호법의 모든 주술을 물려받은 천재소년 준후.아버지로 인해 미스터리한 사건에 휘말리게 된 숨겨진 비밀을 가지고 있는 승희.인간의 영적, 정신적 세계를 지배하여 사회를 혼란과 범죄의 온상으로 몰아가는 악한 마귀들을각자의 사연을 지닌 퇴마사들이 함께 싸우며 해결해 나가는 오컬트 판타지.",https://comic.naver.com/webtoon/list?titleId=784813&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/784813/thumbnail/thumbnail_IMAG06_7a913e68-4774-4bc6-9537-f1c07d1f0e16.jpg,네이버 웹툰,"['판타지', '마귀', '마사', '비밀', '밀교']"
538,괴이,"
							이정우 / 홍인근","스토리, 액션","사이좋은 소꿉친구였던 승환, 도희, 상민은 고등학생이 되어서도 끈끈한 우정을 이어가는 듯했으나,기묘한 존재인 「괴이」의 등장과 함께 상민이 사라져 버리고 마는데…!상민의 흔적을 찾아가며 밝혀지는 비밀들…승환은 어린 시절의 우정을 되찾을 수 있을까?",https://comic.naver.com/webtoon/list?titleId=792949&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/792949/thumbnail/thumbnail_IMAG06_70faed92-6997-400f-83cb-3735fe2097a8.jpg,네이버 웹툰,"['고등학생', '괴이', '도희', '비밀', '상민']"
539,뉴심:교체인생,"
							지인","옴니버스, 드라마","장례지도사 업자는 또 다른 직업이 있다. 바로 ‘뉴심칩'을 이식해 사람을 살리는 일.삶에 미련이 가득하고 돈이 많거나 재밌는 사건을 만들어 줄 것 같은 사람들은 모두 업자의 예비 고객!톱스타 아이돌, SNS 중독 여대생 등 업자를 즐겁게 해 줄 고객들이 줄지어 나타나기 시작하는데...",https://comic.naver.com/webtoon/list?titleId=787669&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/787669/thumbnail/thumbnail_IMAG06_a7aef044-d14c-494e-8a3d-3137ee992c33.jpg,네이버 웹툰,"['업자', '예비', '가득', '고객', '미련']"
540,살인자의 쇼핑 목록,"
							강지영 / 정석현","스토리, 스릴러","드라마 <살인자의 쇼핑목록>의 원작소설을 쓴 강지영 작가가 풀어내는 또 하나의 이야기.어릴 적부터 불운이 끊이지 않은 은지는 의지할 곳이 없다. 사람들이 불가촉천민 대하듯 하는 중경시에서 벗어나이도신도시에서 새로운 삶을 시작하려는 은지 주변에서 또 살인사건이 발생한다.살인자는 서서히 은지를 압박해오는데, 대체 왜? 나한테서 원하는 게 뭐야?",https://comic.naver.com/webtoon/list?titleId=793383&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/793383/thumbnail/thumbnail_IMAG06_bca565c1-d0bb-4b04-8c57-96ce21f31668.jpg,네이버 웹툰,"['살인', '소설', '의지', '자의', '드라마']"
541,멸망급 빌런들의 선생님,"
							이지 / 떡구이 / SANA","스토리, 판타지","“멸망급 빌런이 될 운명인 아이들을 헌터로, 그것도 전설급 헌터로 만든다면 멸망을 막을 수 있지 않을까?”가만히 있으면 기다리는 것은 그저 처참한 멸망뿐인….",https://comic.naver.com/webtoon/list?titleId=784843&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/784843/thumbnail/thumbnail_IMAG06_d5a62e1f-8c02-495a-8623-a86cc29e515a.jpg,네이버 웹툰,"['운명', '전설', '판타지', '멸망']"
542,관심종자,"
							웅","스토리, 액션","싸움이라곤 쥐뿔 관심 없는.. 그저 실수 하나 때문에 일진에게 제대로 찍혀버려 괴롭힘만 당하던 녀석,자기 자신이 좋아하던 여학생에게 순정까지 짓밟혀가며 멘탈이 탈탈 터진 녀석,결국 벼랑 끝에 몰려 단 하나의 관종 같은 선택을 하게 되고 그 오디션에 나가 초대박 성적을 거두고 돌아오게 되는데...",https://comic.naver.com/webtoon/list?titleId=791255&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/791255/thumbnail/thumbnail_IMAG06_5c41044c-afb8-47d8-8c3d-a5c92ee35d34.jpg,네이버 웹툰,"['녀석', '벼랑', '순정', '관심', '성적']"
543,영애의 경호관,"
							러스츄 / 전경민 / carbo(도효원)","스토리, 로맨스","국정원 임무를 위해 시작한 연애,그런데 이 영애님 뭔가 수상하다?​",https://comic.naver.com/webtoon/list?titleId=793617&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/793617/thumbnail/thumbnail_IMAG06_68d6c70c-bc1f-4519-83f2-73a9a696676c.jpg,네이버 웹툰,"['로맨스', '국정원', '시작', '영애', '임무']"
544,최종보스 공대장,"
							김장훈 / 박수봉, 하성신","스토리, 판타지",AI가 선택한 전설적인 게이머인 공대장. 게임 속에 갇혀 최종보스가 될 운명에 빠진다.근데 생각보다 괜찮은 것 같다!,https://comic.naver.com/webtoon/list?titleId=784841&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/784841/thumbnail/thumbnail_IMAG06_0f75ba10-9e6d-4e98-8b7c-c727b6b74fb1.jpg,네이버 웹툰,"['게임', '대장', '운명', '게이', '보스']"
545,어메이징 스파이더맨,"
							닉 스펜서 / 라이언 오틀리","스토리, 액션","스파이더맨의 삶이 전환점을 맞았다. 피터 파커는 최근 MJ와 재회했고, 새 룸메이트의 정체는 슈퍼빌런이며, 착해진 숙적 리저드 박사와는 협력 관계가 되었다.게다가 철천지원수였던 데일리 뷰글 출신 J. 조나 제이머슨이 이제 스파이더맨 편이라니?!이미 복잡 그 자체인 인간관계 속에서, 피터는 정신줄을 잘 붙잡을 수 있을까? 그리고 모든 사건의 배후에 있는 의문의 적은 누구일까?",https://comic.naver.com/webtoon/list?titleId=784852&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/784852/thumbnail/thumbnail_IMAG06_bc04fdaf-5459-47b8-ae79-c8dcc6e8a248.jpg,네이버 웹툰,"['피터', '스파이', '일리', '뷰글', '제이']"
546,신부가 필요해,"
							루홍, 미니 / 박수정(방울마마)","스토리, 로맨스","까칠한 성격으로 회사 내 안티팬 규모 1위를 자랑하는 윤정헌 대표. 은채의 비밀은 바로 그런 대표님을 홀로 짝사랑한다는 것!그런데, 만우절 거짓말에 속아 홧김에 먹은 술 때문에 그만 대형 사고를 치고 만다.당연히 거절당할 줄 알았던 키스는 마법같이 이루어지고...다음 날, 대표님은 키스의 대가라며 충격적인 부탁을 해 오는데...?",https://comic.naver.com/webtoon/list?titleId=784830&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/784830/thumbnail/thumbnail_IMAG06_1a15d581-ebbc-4ecf-8f10-987fb3753273.jpg,네이버 웹툰,"['대표', '대형', '만우절', '짝사랑', '로맨스']"
547,어벤저스: 지구 최강의 영웅들,"
							제이슨 아론 / 에드 맥기네스","스토리, 액션","어벤저스의 새 시대가 시작된 순간, 때마침 셀레스티얼들이 나타나 지구를 위협한다! 어벤저스의 소집 요청에 응답할 자들은 누구일까?팬서와 닥터 스트레인지는 지하에서 사투를 벌이고, 캡틴 마블은 하늘에서 쏟아지는 죽음을 직면한다.오딘의 백만 년 전 선사 시대 어벤저스와 네이머, 블레이드, 필 콜슨 요원까지. 어벤저스가 처리해야 할 문제는 끝없이 확장된다!",https://comic.naver.com/webtoon/list?titleId=784854&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/784854/thumbnail/thumbnail_IMAG06_82acf4ec-7ec8-402f-85d7-fa7c6fca3c98.jpg,네이버 웹툰,"['어벤저스', '시대', '백만', '블레이드', '선사']"
548,불쾌한 골짜기,"
							사락 / 7R2BNSIG","스토리, 스릴러","친구들과 여행을 가던 중 사고를 당하게 된 정우.현장을 발견한 낯선 아저씨의 도움으로 버스에서 구조되지만, 때마침 등장한 의문의 남자에 의해 눈앞에서 아저씨가 살해당하는 것을 목격한다.그런 그에게서 도망치던 정우는 깊은 숲속에서 저택을 발견하고, 불쾌함을 내뿜는 그들과 조우하게 된다.불쾌한 골짜기 속, 외딴 저택에서의 불쾌한 이야기.",https://comic.naver.com/webtoon/list?titleId=784886&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/784886/thumbnail/thumbnail_IMAG06_df635755-b723-4191-8922-8d419ccb5535.jpg,네이버 웹툰,"['발견', '정우', '낯선', '남자', '눈앞']"
549,7아이언,"
							태발 / 김홍태","스토리, 드라마","사고로 오른손을 잃은 골프천재 주아이, 절망하는 시간조차 아깝다!아이는 프로가 되기 위해 자신의 모든걸 바친다.치명적 핸디캡을 극복하고 결국 정상에 서게 되는 연약한 소녀의 고군분투!",https://comic.naver.com/webtoon/list?titleId=784890&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/784890/thumbnail/thumbnail_IMAG06_1e3ad624-17a7-4666-8564-0bad6e0a0de2.jpg,네이버 웹툰,"['드라마', '분투', '골프', '극복', '오른손']"
